Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776669682,100,,Aggregated,15.100000,0.200000,23,30,37,42,56,70,85,94,260,310,310,3695,6,23,29.981204739894892,5.895112997677643,312.2891319981136,10526.772124492558
1776669683,100,,Aggregated,16.700000,0.200000,23,30,37,42,56,70,85,94,260,310,310,3714,6,23,29.956142085867754,5.895112997677643,312.2891319981136,10541.289176090468
1776669684,100,,Aggregated,16.900000,0.200000,23,30,37,42,56,70,85,94,260,310,310,3737,6,23,29.942481375680984,5.895112997677643,312.2891319981136,10554.227722772277
1776669685,100,,Aggregated,17.000000,0.200000,23,30,37,42,56,70,85,94,260,310,310,3755,6,23,29.882198634333857,5.895112997677643,312.2891319981136,10514.082290279628
1776669686,100,,Aggregated,17.900000,0.200000,23,30,37,42,56,70,85,94,260,310,310,3785,6,23,29.804033443041718,5.895112997677643,312.2891319981136,10493.447291941875
1776669687,100,,Aggregated,18.600000,0.200000,23,30,37,42,56,70,85,94,260,310,310,3800,6,23,29.75343026971371,5.895112997677643,312.2891319981136,10454.117105263158
1776669688,100,,Aggregated,19.900000,0.200000,23,30,37,42,56,70,85,93,260,310,310,3814,6,23,29.73378662818862,5.895112997677643,312.2891319981136,10418.93812270582
1776669689,100,,Aggregated,19.800000,0.100000,23,30,36,42,55,69,85,93,260,310,310,3829,6,23,29.68734028595455,5.895112997677643,312.2891319981136,10380.086706711936
1776669690,100,,Aggregated,20.300000,0.000000,23,30,36,42,55,69,85,93,260,310,310,3835,6,23,29.675614236746974,5.895112997677643,312.2891319981136,10365.08813559322
1776669691,100,,Aggregated,20.500000,0.000000,23,30,36,41,55,69,85,93,260,310,310,3854,6,23,29.63524706043815,5.895112997677643,312.2891319981136,10317.209911779968
